filename	event_labels
NmSVZEkmjzo_0_10	Telephone_bell_ringing,Speech
A4Xl1UKWqQc_30_40	Violin_fiddle,Speech
1gd27q8oGMc_100_110	Lawn_mower,Speech
HpY7UlOpaZQ_580_590	Basketball_bounce,Speech
8PYql_9BTdg_10_20	Speech,Clapping
OTMXbAF1QqM_0_10	Singing,Speech
ClFZPRIoboM_90_100	Singing,Speech
B6rSUfvHEuE_80_90	Singing,Speech
K0rGOQPV_D4_30_40	Chicken_rooster,Speech
ESGRdlXimF0_30_40	Violin_fiddle,Speech
EFRawI-bEw4_450_460	Helicopter,Speech
Or-vfyi9asQ_30_40	Speech,Baby_cry_infant_cry
LjWhsayHRdM_50_60	Basketball_bounce,Speech
HfRmY_5elz4_100_110	Speech,Dog
EcuY6_5R-PE_10_20	Speech,Dog
HhsAKSV6-nw_30_40	Violin_fiddle,Speech
HWMjpWOnunA_30_40	Violin_fiddle,Speech
CH4_LVdfV8Q_30_40	Blender,Speech
BRjZGpAFxoY_70_80	Speech,Dog
CTr4qqb6tvQ_110_120	Speech,Vacuum_cleaner
FodR478w6_k_30_40	Chicken_rooster,Speech
JRy5UVJhQRw_10_20	Speech,Clapping
Hk-6RY8nGvk_30_40	Cat,Speech
OzL_kftMc_U_440_450	Speech,Dog
-8l1Kgg4b4Q_30_40	Speech,Car
0XJAv-zMZwA_70_80	Basketball_bounce,Speech
MdmdGEKc2hc_30_40	Violin_fiddle,Speech
EpoLPkR9WVk_120_130	Chicken_rooster,Speech
KBbQjWkS7rk_20_30	Cat,Speech
Nh1ucbQ2EHY_20_30	Speech,Fire_alarm
GzTsh0Qe28Y_50_60	Motorcycle,Speech
CrGLI0l-WA8_500_510	Helicopter,Speech
OC902jVvJQE_120_130	Singing,Speech
2MJln5aDiSU_170_180	Basketball_bounce,Speech
Arg8iLoCZNE_30_40	Singing,Speech
3xNSlwNXUbI_0_10	Basketball_bounce,Speech
CWlljLn7kZU_11_21	Cat,Speech
2Yq2oqQZPm0_270_280	Basketball_bounce,Speech
KIUmgHg5s8g_30_40	Helicopter,Speech
0dI2kgPwiE8_30_40	Speech,Car
EEtv5FqPqG0_20_30	Motorcycle,Speech
BtiYs5OcfQE_30_40	Violin_fiddle,Speech
DtyrqXJGaZY_20_30	Speech,Dog
OD2QkTpEovI_0_10	Cheering,Speech
KVnn9xi_v2c_50_60	Speech,Dog
7tDk4Y0jztM_10_20	Speech,Baby_laughter
DyxKcHQ1ZXc_80_90	Cat,Speech
Gy-FuZ6NQpM_30_40	Banjo,Speech
EOuXdoJ8dVg_290_300	Cheering,Speech
Lh2WaMNtCTc_390_400	Telephone_bell_ringing,Speech
LCwR7sP05To_170_180	Cat,Speech
N8gzqmrzsFo_270_280	Basketball_bounce,Speech
ErCmaT5R27c_540_550	Singing,Speech
CCygZkL0cio_30_40	Chicken_rooster,Speech
K0134IeQbMI_100_110	Basketball_bounce,Speech
CW0v1p3BU3o_30_40	Motorcycle,Speech
-8h8FPKxq7w_50_60	Basketball_bounce,Speech
Cn1FRWlwFsE_30_40	Speech,Dog
HePs5H6v_0A_30_40	Chicken_rooster,Speech
9h1qTbIOiDs_80_90	Motorcycle,Speech
AdoBKPCXMeo_50_60	Chainsaw,Speech
E3IoXxXzqCY_210_220	Singing,Speech
9w6bDlHVzzY_40_50	Singing,Speech
D3XBceSRbvE_30_40	Violin_fiddle,Speech
BDEpZfcU4U4_10_20	Cat,Speech
OGgWqbXHzqc_60_70	Motorcycle,Speech
3BzYh0T1P3Q_30_40	Speech,Car
AODykrJqBko_30_40	Helicopter,Speech
CQ0s_9DzR68_30_40	Speech,Baby_cry_infant_cry
C1IBcYvC6_U_30_40	Helicopter,Speech
N7nSYZCf30A_30_40	Violin_fiddle,Speech
CT0tGoCZLL8_10_20	Singing,Speech
KbecGycdaNo_10_20	Speech,Dog
KV0cMUMFpLQ_0_10	Speech,Dog
2NBB_vO5g84_30_40	Speech,Car
1aQfkbq9ebg_220_230	Speech,Car
3AKBbGLfv8Y_290_300	Speech,Car
O4GDYlr75ko_170_180	Chicken_rooster,Speech
0N9y6kwEyKc_400_410	Speech,Car
HLqMpiK3gQ8_30_40	Speech,Frying_(food)
F2vyMlp41kE_40_50	Speech,Dog
0Ux3G_cg79s_30_40	Chainsaw,Speech
AFuQrHc20tU_30_40	Helicopter,Speech
OF2KeWcKJos_0_10	Singing,Speech
JGLQWgII7cI_120_130	Speech,Dog
3jiZLChSLNo_40_50	Banjo,Speech
GE3EALSpoMI_110_120	Basketball_bounce,Speech
B63zOIu-NPw_30_40	Speech,Baby_cry_infant_cry
CV4as9M0IUI_0_10	Speech,Clapping
EmCatkGMC9M_30_40	Cheering,Speech
GjXGbeiUm04_60_70	Helicopter,Speech
L6bCOH6Jdsk_40_50	Basketball_bounce,Speech
KR_pqCLP7KQ_520_530	Blender,Speech
HJtcPeZBJJg_130_140	Speech,Dog
BNbvx1j87ZY_110_120	Speech,Fire_alarm
HGQIhF7DH68_360_370	Basketball_bounce,Speech
GzdIbHWD5LE_20_30	Speech,Accordion
AkXAP0yFgxc_80_90	Speech,Dog
B9qDHyu1rGs_30_40	Violin_fiddle,Speech
N95k4AIVqOM_30_40	Violin_fiddle,Speech
GcmisN47p_o_3_13	Chicken_rooster,Speech
CTpZVmIu45k_250_260	Acoustic_guitar,Speech
P8Jm7o4mpP8_180_190	Singing,Speech
Iz_7P43lghA_210_220	Singing,Speech
J2Z5_PM83mg_160_170	Cat,Speech
OGXsWWtBNd4_190_200	Singing,Speech
DI4xfHhSYwM_500_510	Violin_fiddle,Speech
1LXBrN5lJaI_0_10	Speech,Car
CEX5ttujPDk_10_20	Speech,Dog
H1QaO2M9hww_40_50	Speech,Dog
0_QTv-3MQow_70_80	Speech,Car
BV21L4RYKas_70_80	Singing,Speech
97XDRe9nM5s_30_40	Cheering,Speech
HV346cLZxpA_30_40	Speech,Dog
Azt4o5FS1vo_40_50	Speech,Dog
D461tXtjV0I_250_260	Speech,Dog
2pDUw1QvAUw_30_40	Speech,Car
HDJL7JzyFro_260_270	Speech,Frying_(food)
Mc-oQKWJ2so_230_240	Violin_fiddle,Speech
2M9-lt6hXJc_60_70	Speech,Vacuum_cleaner
HmPyxasQvbw_30_40	Violin_fiddle,Speech
K2B15ldgvRc_160_170	Speech,Dog
JsJFnjOxsoA_40_50	Motorcycle,Speech
EvN0tIHRPgQ_30_40	Speech,Baby_cry_infant_cry
A1d8srrpeUQ_30_40	Violin_fiddle,Speech
LWBPrGygIeA_160_170	Speech,Frying_(food)
0Wh0w5S74LU_30_40	Speech,Car
AC6m1c1xqqo_30_40	Speech,Dog
CZCwKyxa9Ig_0_10	Basketball_bounce,Speech
Cuc0RtFmEIo_110_120	Motorcycle,Speech
HLzKkVI5CqY_30_40	Violin_fiddle,Speech
D935OKb7ahE_30_40	Speech,Baby_cry_infant_cry
GDHyoGh1vfw_130_140	Speech,Dog
CIAUNTNmOA8_18_28	Speech,Baby_cry_infant_cry
KqPmZjLS6qY_290_300	Cello,Violin_fiddle,Speech
CmWH7283Tbo_140_150	Cello,Speech
0t1ogJiWi2s_60_70	Speech,Frying_(food)
BBZ__ep1a_A_30_40	Motorcycle,Speech
LteVQWADKPc_320_330	Singing,Speech
I8ZKqlVB-yw_0_10	Motorcycle,Speech
KUpXnwxFqYw_30_40	Speech,Dog
0saGA7KmMM4_40_50	Basketball_bounce,Speech
BAAuVdnomLI_30_40	Motorcycle,Speech
DAn0lVpFFAI_280_290	Acoustic_guitar,Speech
JXFgoIvHDy4_200_210	Motorcycle,Speech
M7hUnfz4_Yo_30_40	Violin_fiddle,Speech
MEr_-wySR2Q_30_40	Violin_fiddle,Speech
1Fr66lnrnJQ_30_40	Speech,Clapping
96kVkUbtaCo_10_20	Banjo,Speech
INy3vrobv-U_30_40	Violin_fiddle,Speech
EP_v9pe5hjg_110_120	Motorcycle,Speech
4jIvqi_5ovs_120_130	Cheering,Speech
GzeoBKngSjg_10_20	Banjo,Speech
L0Z4zvHvepg_0_10	Speech,Dog
KYGGopjT2h0_150_160	Acoustic_guitar,Speech
LnsyHq5iRpw_190_200	Acoustic_guitar,Speech
Jh9sRAgRnX0_30_40	Violin_fiddle,Speech
L5nR3iqYjho_30_40	Chicken_rooster,Speech
M5UNmYX9nyc_110_120	Speech,Fire_alarm
IlM1zdU8hn8_180_190	Helicopter,Speech
GCvoxQwo4sI_40_50	Chicken_rooster,Speech
J-mo1f4l03A_0_10	Speech,Dog
FRy1vdW6P78_100_110	Singing,Speech
DIh4U7HE24Q_100_110	Singing,Speech
CQHfOEhCoOI_30_40	Cheering,Speech
P6VKaWeJQeY_0_10	Speech,Vacuum_cleaner
JfL-DKEgljU_30_40	Violin_fiddle,Speech
LKl9MAeN_U8_70_80	Cheering,Speech
DZZs3n-5OZg_30_40	Speech,Frying_(food)
AdmlmBhjGis_0_10	Acoustic_guitar,Speech
9zY6aSKpZkM_150_160	Chicken_rooster,Speech
HcVu9I5irkU_30_40	Violin_fiddle,Speech
AUtZeCJ7TQg_10_20	Basketball_bounce,Speech
1ah01T8IEqs_40_50	Basketball_bounce,Speech
K4ykuEj7cxI_70_80	Cello,Speech
14WbexnwSq4_30_40	Speech,Car
HLaKQsjC6SY_10_20	Speech,Dog
HNOT3qRa14o_30_40	Acoustic_guitar,Speech
MXA-RPTF9sA_190_200	Singing,Speech
6G6pbv0zdM8_100_110	Basketball_bounce,Speech
KuqWHYDCUxs_530_540	Acoustic_guitar,Speech
I0Yh3RV5KuQ_30_40	Violin_fiddle,Speech
CWU2wJPNoFg_90_100	Speech,Dog
ApiyEYWNuBc_0_10	Singing,Speech
0zF4o4pc0sI_30_40	Speech,Car
G2ZxMFzGtws_130_140	Speech,Vacuum_cleaner
5aygPu5wfKw_30_40	Speech,Clapping
00vCF3bgOKE_160_170	Speech,Car
F5MoaUUd3iU_30_40	Violin_fiddle,Speech
EzH17oD9iGs_190_200	Chicken_rooster,Speech
Mg54ZLl_OmI_0_10	Speech,Dog
HYhG98PFaOQ_280_290	Singing,Speech
EkyxBVmRTtY_150_160	Singing,Speech
I8a0VuxDwWM_30_40	Speech,Dog
KmlD-Q7bxYU_0_10	Basketball_bounce,Speech
O8Nb5g1YPhY_40_50	Singing,Speech
IRDvOCzYn_w_40_50	Speech,Dog
Cbgc3cGLj9g_30_40	Cheering,Speech
IdEXShfpQHs_24_34	Speech,Dog
Bt69ljvJQL8_110_120	Speech,Accordion
DkSpOD9muA8_20_30	Helicopter,Speech
HuTJBj8i6YQ_350_360	Motorcycle,Speech
COH8BFvNhE0_30_40	Violin_fiddle,Speech
Lmt9zauMMls_30_40	Cheering,Speech
00GLhCjbDds_30_40	Speech,Car
GZ4jDic8glE_90_100	Cello,Speech
32SutonONC4_210_220	Basketball_bounce,Speech
M6x_3OVLNkY_0_10	Speech,Vacuum_cleaner
IubPt0zWujs_100_110	Singing,Speech
GZEL9n2DGqQ_30_40	Violin_fiddle,Speech
LHburs-HfvM_140_150	Basketball_bounce,Speech
LZn4iBvmci4_70_80	Basketball_bounce,Speech
GDISe2x7UiA_30_40	Violin_fiddle,Speech
4nspa-Lpt6g_170_180	Speech,Vacuum_cleaner
BcUluqsOWhg_90_100	Speech,Dog
AyPEAPILvLc_0_10	Speech,Dog
5XKAszJ9h8o_100_110	Speech,Baby_laughter
FRpa8M_jNgA_230_240	Speech,Fire_alarm
CqC8sWw371E_90_100	Cat,Speech
0YVjrZcmrvs_30_40	Speech,Car
Gh8O5lCD3wI_70_80	Speech,Baby_cry_infant_cry
2fQzovEApvo_30_40	Speech,Car
BOJBicPizOE_20_30	Speech,Dog
LoiLbxoK2Ow_0_10	Violin_fiddle,Speech
OjEFmtFjXgc_20_30	Motorcycle,Speech
1B9XiIAK3vY_290_300	Cheering,Speech
P7ny3bW3Dy8_30_40	Cat,Speech
6qsXajE-6-c_0_10	Telephone_bell_ringing,Speech
GowenXeQRQg_30_40	Singing,Speech
0di55Yw-YYE_60_70	Speech,Baby_laughter
OlI2fmSWG8Y_130_140	Speech,Fire_alarm
GrOc3L3EB8k_10_20	Speech,Baby_laughter
LPquJ4-xIRI_30_40	Violin_fiddle,Speech
2qZaRerv_68_30_40	Speech,Car
NsYibNHd0gQ_180_190	Singing,Speech
AxVHwYTQsaw_30_40	Speech,Baby_cry_infant_cry
LZ6e_2UoeKs_30_40	Motorcycle,Speech
HZ44RPF_Otg_40_50	Motorcycle,Speech
9hLropYJdYo_520_530	Speech,Frying_(food)
Bj9xsA5npYU_20_30	Motorcycle,Speech
2dd-9LgD2AU_30_40	Speech,Car
Ghy5enhvqL8_30_40	Violin_fiddle,Speech
LyRm4FV9RE8_160_170	Acoustic_guitar,Speech
2jehcPtJJR0_30_40	Speech,Car
LXz0poTW0SQ_30_40	Speech,Baby_cry_infant_cry
JTeWuFpVx78_30_40	Speech,Baby_cry_infant_cry
N5aZ_RYu8ZE_30_40	Speech,Dog
A9Y7eG48-ho_70_80	Speech,Frying_(food)
0xdtozv5bLU_30_40	Speech,Clapping
AR-bO5l9LHM_30_40	Cheering,Speech
KRUulV2f9fM_100_110	Acoustic_guitar,Speech
JE8AM5nHYhU_30_40	Violin_fiddle,Speech
0f7hKI3JNQE_17_27	Cat,Speech,Dog
GBb-bQOXoc0_10_20	Violin_fiddle,Speech
CCstODfDFKY_60_70	Helicopter,Speech
Jjc6u3T2SRw_70_80	Speech,Fire_alarm
0giRLJC6X_E_30_40	Speech,Car
L6g5Kih_vm0_240_250	Motorcycle,Speech
OWL5dpQI4sc_50_60	Basketball_bounce,Speech
Hpr0ZwTQFXk_30_40	Speech,Baby_cry_infant_cry
1Q61oRUkfC0_10_20	Speech,Car
M9LpYA644ho_0_10	Singing,Speech
FM9u4BFr7HM_10_20	Chicken_rooster,Speech
LZU76yZSPVE_0_10	Acoustic_guitar,Speech
AsRK-LHCM3U_100_110	Motorcycle,Speech
Cxnv_y6k5zE_160_170	Speech,Dog
IgxOyaYpdvw_120_130	Speech,Dog
CjVkX_Erc0s_140_150	Cello,Speech
NGnG5pvp6j4_340_350	Singing,Speech
2AjvzWFxQLg_120_130	Lawn_mower,Speech
IhF6IftbZf0_80_90	Speech,Dog
OJ_kfVaQhkw_30_40	Cheering,Speech
H6g3q3z4XSc_90_100	Telephone_bell_ringing,Speech
8jNYEw7ztUE_90_100	Speech,Baby_laughter
9tFv0zUSkYw_30_40	Violin_fiddle,Speech
CqKcyXt6laA_14_24	Speech,Dog
ANdiqIpn03w_70_80	Speech,Dog
Ao0hx3EYWfA_30_40	Violin_fiddle,Speech
Iy4hpUAk6gc_30_40	Speech,Baby_cry_infant_cry
CGJr6Pz-p0U_10_20	Speech,Vacuum_cleaner
LPul9B_eCaA_70_80	Speech,Dog
M1UdqpTr9bc_20_30	Banjo,Speech
EZV4RfmC1No_180_190	Singing,Cheering,Speech
-3E4i8VstlA_30_40	Speech,Car
IMdLanfYWmM_5_15	Cat,Speech
F_jK9qB_a9U_30_40	Banjo,Speech
D3m_QM8RerA_30_40	Acoustic_guitar,Speech
2p5de_bl2eY_510_520	Lawn_mower,Speech
C3gtpClbp8k_400_410	Basketball_bounce,Speech
N7PNHaOtJeY_30_40	Violin_fiddle,Speech
K7CwfLpuwPI_10_20	Chainsaw,Speech
DrEWrLfT6D8_30_40	Speech,Dog
H3-wyuL68kE_350_360	Acoustic_guitar,Speech
Ibgc-DVgllI_30_40	Violin_fiddle,Speech
BWzgKSWlF_Q_90_100	Basketball_bounce,Speech
HC9QKNElhjc_30_40	Speech,Dog
EYMAa_0H2Os_30_40	Cheering,Speech
-37R-Xq5ZSg_30_40	Speech,Car
CMhzK6DxTgE_30_40	Acoustic_guitar,Speech
EntCHKBCWLQ_30_40	Violin_fiddle,Speech
AL-0FbGu6YA_70_80	Speech,Baby_laughter
8bgXUUhC78A_70_80	Lawn_mower,Speech
2Dv4duF9rTA_30_40	Speech,Car
Hdwt12btP0U_20_30	Speech,Dog
BlfoGUGv6f8_150_160	Lawn_mower,Speech
4z01EVU2FXo_80_90	Banjo,Speech
IASXPN2yEKk_110_120	Basketball_bounce,Speech
75BTSXoNmBc_190_200	Speech,Frying_(food)
Ogm1aUkW50E_30_40	Violin_fiddle,Speech
FUdqOoRVduU_140_150	Acoustic_guitar,Speech
M6U6QhpxRrs_210_220	Cat,Speech
34hAbFdCR18_150_160	Lawn_mower,Speech
AAlbkoMMPp4_40_50	Speech,Dog
0JLfIKEw0Ho_30_40	Speech,Car
IPhgfN64zj0_10_20	Motorcycle,Speech
CmnSM8tQx90_260_270	Cheering,Speech
9dmIwnkH3P0_20_30	Singing,Speech
Hluxd7Vtzro_20_30	Speech,Vacuum_cleaner
At9Gz9uHgJc_0_10	Speech,Baby_laughter
Dn2aRODjQNY_0_10	Basketball_bounce,Speech
Ngp7ZU2y7t4_0_10	Singing,Speech
A-KMlW676fA_170_180	Speech,Frying_(food)
CpsukJiJtm8_60_70	Cat,Speech
J0ZK_9n-bWo_30_40	Speech,Dog
IIWpZBb5mwE_300_310	Speech,Dog
BcSh_NeX87s_0_10	Cheering,Speech
D27u-fR4Z7g_70_80	Acoustic_guitar,Speech
MfVUGCizYGg_30_40	Cat,Speech
-75E9_DMskM_160_170	Speech,Car
LIwpkjgni7I_40_50	Chainsaw,Speech
Aps8shpIn4s_30_40	Acoustic_guitar,Speech
NWzH9ZUaLJs_30_40	Violin_fiddle,Speech
DaNKEJ6Dj4E_60_70	Speech,Dog
BxNfwqWdwFo_30_40	Violin_fiddle,Speech
MKF51n6xYCQ_0_10	Singing,Speech
9FtVFesYhTY_30_40	Speech,Clapping
O_cLBPeAsn4_20_30	Speech,Dog
1W7tM4a4LcA_7_17	Cat,Speech,Dog
D2zu2Ogdr_g_30_40	Singing,Speech
MTAJ13lG1BI_30_40	Chicken_rooster,Speech
EUHyRSm_8mY_530_540	Speech,Dog
LyhapayOx44_30_40	Speech,Baby_cry_infant_cry
Eov8iZ5a8RM_60_70	Speech,Dog
IhioMznlrz8_390_400	Helicopter,Speech
NEefwAxu3Bk_340_350	Speech,Dog
F5-nfxQjfZU_390_400	Speech,Frying_(food)
KxY9Vq3uzDM_40_50	Speech,Dog
JmkhnflH_WQ_230_240	Singing,Speech
O1fV8QagnVo_50_60	Basketball_bounce,Speech
9FGQGX9bcW8_420_430	Cheering,Speech
9y9ZVSDXcy4_30_40	Violin_fiddle,Speech
LeY3C1Fl6bY_30_40	Violin_fiddle,Speech
8-kEKlKw_94_340_350	Speech,Baby_laughter
Ed5eVOsIA2A_30_40	Violin_fiddle,Speech
0knV4q5Sx_c_210_220	Chainsaw,Speech
LYHrT2ZK7Ag_30_40	Acoustic_guitar,Speech
GYtHb_j6C00_290_300	Speech,Dog
KVqeY49ExoM_330_340	Acoustic_guitar,Speech
CFfE7qq2-ZI_130_140	Banjo,Speech
IPuUvOztGK8_100_110	Singing,Speech
AKHcHxwExEs_30_40	Violin_fiddle,Speech
NIAnfuVgbOE_510_520	Singing,Speech
7fyEB8Xrm-s_120_130	Speech,Fire_alarm
1-I0zdr9imE_80_90	Speech,Vacuum_cleaner
KE94SdCIKGo_20_30	Speech,Dog
A7lFUXCIigQ_20_30	Speech,Dog
0YAD0d51jkc_10_20	Speech,Car
EhyfawP3Q0k_0_10	Singing,Speech
BpknzRBfTfw_30_40	Acoustic_guitar,Speech
3fJxf2rM990_300_310	Speech,Fire_alarm
F8jY3F2-1aw_30_40	Chicken_rooster,Speech
OKs3yIoO-Qw_30_40	Speech,Dog
Bcu_fIpTs_0_10_20	Basketball_bounce,Speech
DXviXD8cZsY_250_260	Singing,Speech
NfYyF0_x9AI_80_90	Singing,Speech
P0dgIXCOdSs_250_260	Speech,Dog
ACiEJoG1wM4_30_40	Basketball_bounce,Speech
Ie4QxKrlsgw_30_40	Speech,Dog
FoTQKH2t1-4_220_230	Motorcycle,Speech
95sGQ-gLWuQ_90_100	Lawn_mower,Speech
OZjnP1l_gkI_20_30	Speech,Dog
BrvUYvbxSSE_120_130	Acoustic_guitar,Speech
3EZkxpDYBdE_140_150	Speech,Fire_alarm
KhKlmGOUOB0_0_10	Speech,Dog
KmzEPIVs3d0_20_30	Speech,Dog
OJHcPpyxZJs_21_31	Chicken_rooster,Speech
C0UIn7DzuqY_40_50	Speech,Dog
2Dy4ZDgucFI_220_230	Speech,Car
EznEWXCi0qQ_10_20	Speech,Dog
ABfMFApj4KI_30_40	Basketball_bounce,Speech
DeOpExPojaY_60_70	Cheering,Speech
BD-1mtRohzg_40_50	Speech,Clapping
9g0-YMKm0Gg_310_320	Motorcycle,Speech
MejmJ9dA4OU_30_40	Chicken_rooster,Speech
9uXw5Fq6xJw_20_30	Motorcycle,Speech
10orprocVRw_360_370	Blender,Speech
MnhVX5_mLL8_270_280	Motorcycle,Speech
EcpC4n66VlM_100_110	Speech,Frying_(food)
2URXBjrsgt0_40_50	Speech,Baby_laughter
ACXXxYXakYg_30_40	Violin_fiddle,Speech
GV5nBHPi7v8_0_10	Singing,Speech
DSf51K8iLhQ_30_40	Speech,Accordion
C8xrXvm9REw_40_50	Speech,Dog
FBIxTZSLqoI_100_110	Singing,Speech
KQR1Qig2SQQ_130_140	Motorcycle,Speech
EtMhyf8s81M_0_10	Chicken_rooster,Speech
JlJ-9Pgi3jY_100_110	Singing,Speech
Ifd3CAGWvv0_240_250	Singing,Speech
H_4C560cR2o_560_570	Speech,Frying_(food)
IdiEZds9gig_310_320	Speech,Accordion
HpkLJZXZ_O0_220_230	Basketball_bounce,Speech
FMiB32CjkVQ_150_160	Motorcycle,Speech
NGmL6XSTWmo_8_18	Speech,Baby_cry_infant_cry
GiUcC_XESCw_520_530	Acoustic_guitar,Speech
HupjSIzGMDU_40_50	Basketball_bounce,Speech
Aq3pqRwkqUE_80_90	Speech,Dog
NOfx_hdv9zI_190_200	Singing,Speech
K9yOCb3rzOo_100_110	Speech,Dog
CeKSiXN4jzg_10_20	Speech,Dog
K0eOupCSPtg_220_230	Motorcycle,Speech
AVhrGXAHPHo_110_120	Speech,Dog
KeQ6q6thPIM_370_380	Chicken_rooster,Speech
Hnj5IKfJwFc_80_90	Motorcycle,Speech
0eYgYrenUv8_30_40	Banjo,Speech
NEaJGecTXYE_110_120	Cat,Speech
2u2SxLssDYM_30_40	Speech,Car
D5vXOpRbeVs_3_13	Speech,Baby_cry_infant_cry
Ia5fgg1v-Do_30_40	Singing,Speech
1LQO_r8Y9m4_30_40	Cheering,Speech,Clapping
2yF9BAbdalM_60_70	Speech,Vacuum_cleaner
7PWEbiLzwuU_300_310	Basketball_bounce,Speech
FbpAwt6PkI0_80_90	Acoustic_guitar,Speech
K6O5fiFnWjk_140_150	Motorcycle,Speech
FmzBFLbGqR0_30_40	Violin_fiddle,Speech
KHSziUb4y40_220_230	Blender,Speech
9ZsdRZcDAk4_30_40	Helicopter,Speech
OHqVpNQYjsU_460_470	Acoustic_guitar,Speech
JuM17_oWBDM_10_20	Singing,Speech
AL4RdxxKt1E_140_150	Speech,Dog
N_DrMzOon3E_50_60	Motorcycle,Speech
AOr9tl1wXII_210_220	Singing,Speech
69Vt10_4ygo_20_30	Cheering,Speech
BpdlBOQ5hnQ_70_80	Cheering,Speech
Lb4_F245H_Y_30_40	Violin_fiddle,Speech
MGpSfcfoMz4_110_120	Speech,Dog
MxtGqi0mxXs_290_300	Helicopter,Speech
KxJed8yPeb4_380_390	Singing,Speech
OXNRduNy7Cg_30_40	Violin_fiddle,Speech
NMBlCw-xCY4_30_40	Violin_fiddle,Speech
EOcJ4QhBbhg_30_40	Basketball_bounce,Speech
3m69CiLhApw_150_160	Basketball_bounce,Speech
Hhk5hkt8B_E_0_10	Speech,Clapping
5XYV5xpGGWk_40_50	Chainsaw,Speech
LBLOLqzsA7w_18_28	Speech,Baby_cry_infant_cry
AOEe16yiov8_0_10	Basketball_bounce,Speech
3BDYVasyc7w_90_100	Speech,Frying_(food)
FuDg5frsubs_30_40	Speech,Accordion
FnA1vXsPp0s_70_80	Cat,Speech
MfjUDTHKriw_30_40	Violin_fiddle,Speech
J-DHDLpOwNQ_530_540	Motorcycle,Speech
A1tx6KaCpLo_50_60	Speech,Dog
KwvywxTDKkE_450_460	Chicken_rooster,Speech
MlLSlLUsShw_100_110	Banjo,Speech
NtGBZff708I_340_350	Basketball_bounce,Speech
3Md2ICY2K8I_50_60	Cheering,Speech
MlcpGc0f4cY_100_110	Helicopter,Speech
F1E1SnEVHuw_30_40	Speech,Dog
DalLWGzjHpg_130_140	Acoustic_guitar,Speech
P5FtTbalbRQ_120_130	Speech,Dog
C7BgOpVjUUQ_30_40	Acoustic_guitar,Speech
AX7vd3GgDxA_150_160	Telephone_bell_ringing,Speech
NN22DdqQLLk_30_40	Violin_fiddle,Speech
I7frsKHkAMQ_330_340	Speech,Dog
HPD4X7-FJ50_30_40	Speech,Baby_cry_infant_cry
LqN1J1G2J0o_140_150	Chicken_rooster,Speech
67wCFSM7gbk_40_50	Lawn_mower,Speech
BFD3vL46wOo_30_40	Acoustic_guitar,Speech
F7mpvAWYi94_30_40	Speech,Baby_cry_infant_cry
DcrqDGIcUAY_80_90	Acoustic_guitar,Speech
7TRrkoz8iYw_220_230	Chainsaw,Speech
F7qHmB62Y6c_130_140	Lawn_mower,Speech
Bic1T7EIP2w_20_30	Speech,Dog
D1rQgYjdzyI_30_40	Speech,Baby_cry_infant_cry
JrdMFu4zM6I_140_150	Singing,Speech
6opEOPTcgLo_20_30	Basketball_bounce,Speech
A3bPzRBnqF8_460_470	Cello,Speech
LdUZC_rYF2Y_30_40	Speech,Dog
I53p-EyWlwA_30_40	Speech,Dog
HbTbhLiYoNs_70_80	Blender,Speech
CKnfj-_ksxo_30_40	Cheering,Speech
NBdv1zVVIY4_370_380	Motorcycle,Speech
D_MWIBsrLTA_30_40	Motorcycle,Speech
2YgfQcQOjjo_30_40	Speech,Car
Ox8S54s_ars_30_40	Violin_fiddle,Speech
IHrKCPO8dOU_30_40	Motorcycle,Speech
JtuOb1ut-fA_30_40	Chicken_rooster,Speech
E1zvGu2oIWI_110_120	Acoustic_guitar,Speech
NlNE2z78BJc_30_40	Acoustic_guitar,Speech
OXsZNWH3XSg_0_10	Basketball_bounce,Speech
CAgsDyoyBCE_130_140	Motorcycle,Speech
O8RWCZm40o0_30_40	Violin_fiddle,Speech
LP91VV5AAlk_30_40	Motorcycle,Speech
KIo-d58CIpM_70_80	Helicopter,Speech
ASm_mkHCybA_60_70	Cat,Speech
9zvhUTeGXdE_110_120	Acoustic_guitar,Speech
NAHLlD2NBoM_10_20	Speech,Dog
KmAuHfr1JqE_30_40	Speech,Baby_laughter
DI-AFvtoNkQ_40_50	Speech,Dog
OXgMmue1g0g_50_60	Singing,Speech
ANXjJY9Ceqg_40_50	Speech,Dog
4TaedwTxxzk_130_140	Lawn_mower,Speech
NP0xXQsA6oA_50_60	Speech,Dog
OWddR7zgPWc_100_110	Singing,Speech
Nm9giPO-bvc_30_40	Cello,Speech
2qldSK1lSAM_250_260	Telephone_bell_ringing,Speech
N-G1rEScmLQ_30_40	Violin_fiddle,Speech
CmiUSh6OBsc_350_360	Speech,Dog
JIkMBMbIaRA_30_40	Violin_fiddle,Speech
GZ8hzow6uOE_30_40	Acoustic_guitar,Speech
Of4mByjOB3Q_410_420	Speech,Frying_(food)
DUpT8C6XQ30_10_20	Singing,Speech
I_v8YKi5bbQ_110_120	Singing,Speech
4eO5YknTY64_0_10	Basketball_bounce,Speech
HJeDK4qrCgQ_50_60	Speech,Dog
4JhdOto9NMQ_120_130	Speech,Vacuum_cleaner
AaUa4GA3Fqw_30_40	Speech,Dog
0baKBzY8ZvE_8_18	Speech,Car
Gy1cbSlq7wQ_110_120	Singing,Speech,Clapping
